DEPARTURE_AIRPORT_IATA,ARRIVAL_AIRPORT_IATA,tot_available_inbound_flights,tot_closed_alerts,tot_entries_x,tot_entries_with_alerts,tot_flights_with_alerts,tot_generated_alerts,tot_investigated_entries,tot_investigated_flights,tot_missing_update,tot_negative_outcome,tot_open_alerts,tot_other,tot_relevant_alerts,tot_viewed_not_investigated_flights,DEPARTURE_CITY,DEPARTURE_COUNTRY,DEPARTURE_COUNTRY_CODE,ARRIVAL_CITY,ZONE,n_high_risk,n_medium_risk,alarm_reason_top,tot_entries_y,tot_investigated,tot_alarms,n_records,alarm_intensity,alert_rate,investigation_rate,alert_rate_ALB,pct_nat_ALB,alert_rate_AFG,pct_nat_AFG,alert_rate_doc_N.D.,alert_rate_doc_Visto,alert_rate_doc_Permesso di soggiorno,pct_SEGNALATO,pct_IN ATTESA,pct_RESPINTO,pct_FERMATO,data_coverage,route,if_anomaly,if_score,lof_anomaly,lof_score,dbscan_anomaly,z_max,z_anomaly,anomaly_votes,anomaly_consensus
BLR,MXP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,right_only,BLR→MXP,0,-0.15525107067341976,0,1.041832047025639,0,3.154159415409377,1,1,0
BNE,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,right_only,BNE→FCO,0,-0.20999168971614496,0,0.9981934632717635,0,0.8066728414995614,0,0,0
BOG,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,right_only,BOG→FCO,0,-0.2000315187063132,0,2.2243849231954442,0,1.830663330879188,0,0,0
BOS,BLQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,right_only,BOS→BLQ,0,-0.20999168971614496,0,0.9981934632717635,0,0.8066728414995614,0,0,0
BOS,FCO,0.0,0.0,282.0,0.0,0.0,0.0,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boston,Stati Uniti,USA,Roma,5,0.0,0.0,INTERPOL,3.0,2.0,3.0,2.0,1.5,1.0,0.6666666666666666,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,both,BOS→FCO,0,-0.08896781158799572,0,1.2139219888881834,0,2.6380058198414593,0,0,0
BQH,BLQ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,London,Regno Unito,GBR,Bologna,8,0.0,0.0,TSC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_only,BQH→BLQ,0,-0.1902078245731168,0,0.9957482833252655,0,1.830663330879188,0,0,0
BQH,CIA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,London,Regno Unito,GBR,Roma,5,0.0,0.0,MANUALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_only,BQH→CIA,0,-0.19370031935681048,0,1.1441969702512522,0,1.830663330879188,0,0,0
BQH,FLR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,London,Regno Unito,GBR,Firenze,8,0.0,0.0,NSIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_only,BQH→FLR,0,-0.19302265535857122,0,1.3331337135502,0,1.830663330879188,0,0,0
BQH,LIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,London,Regno Unito,GBR,Milano,2,0.0,0.0,TSC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_only,BQH→LIN,0,-0.20026195980099198,0,1.0041759863447246,0,1.830663330879188,0,0,0
BQH,TRN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,London,Regno Unito,GBR,Torino,1,0.0,0.0,NO REASON PROVIDED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_only,BQH→TRN,0,-0.19370031935681048,0,1.1441969702512522,0,1.830663330879188,0,0,0
BQH,VBS,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,London,Regno Unito,GBR,Brescia,2,0.0,0.0,INTERPOL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_only,BQH→VBS,0,-0.1916082214653428,0,0.9895690734237862,0,1.830663330879188,0,0,0
BQH,VRN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,London,Regno Unito,GBR,Verona,4,0.0,0.0,SDI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_only,BQH→VRN,0,-0.16893355595622667,0,1.7028873895829058,0,1.830663330879188,0,0,0
BRS,BGY,1.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Bristol,Regno Unito,GBR,Bergamo,2,0.0,0.0,NO REASON PROVIDED,17.0,17.0,1.0,8.0,0.058823529411764705,0.058823529411764705,1.0,0.058823529411764705,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.6,both,BRS→BGY,0,-0.11394694598487631,0,1.312838628311454,0,2.0071472665447843,0,0,0
BRS,FCO,2.0,3.0,336.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Bristol,Regno Unito,GBR,Roma,5,0.0,0.0,MANUALE,6.0,5.0,3.0,5.0,0.6,0.6,0.8333333333333334,0.6,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.5,0.0,0.25,both,BRS→FCO,0,-0.08173443269339242,0,1.3204845455446448,0,3.7845580338344367,1,1,0
BRS,MXP,1.0,5.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Bristol,Regno Unito,GBR,Milano,2,0.0,0.0,INTERPOL,6.0,6.0,1.0,3.0,0.16666666666666666,0.16666666666666666,1.0,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,both,BRS→MXP,0,-0.13190322069481658,0,1.1995286638468383,0,1.4946772727499524,0,0,0
BRS,PSA,0.0,0.0,160.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Bristol,Regno Unito,GBR,Pisa,8,0.0,0.0,INTERPOL,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,both,BRS→PSA,0,-0.11041855648165777,0,1.1820993999597518,0,2.5771076642544473,0,0,0
BRS,TRN,1.0,0.0,88.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Bristol,Regno Unito,GBR,Torino,1,0.0,0.0,NO REASON PROVIDED,3.0,3.0,1.0,3.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,both,BRS→TRN,0,-0.14116718761366626,0,1.1530711651433,0,1.0097202995959813,0,0,0
BRS,VCE,1.0,0.0,146.0,0.0,3.0,4.0,164.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Bristol,Regno Unito,GBR,Venezia,4,0.0,0.0,INTERPOL,8.0,8.0,2.0,4.0,0.25,0.25,1.0,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.25,0.25,0.0,0.0,both,BRS→VCE,0,-0.10510308244940181,0,1.1431868709082587,0,2.685730640586978,0,0,0
BRS,VRN,0.0,0.0,335.0,0.0,0.0,0.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bristol,Regno Unito,GBR,Verona,4,0.0,0.0,NO REASON PROVIDED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_only,BRS→VRN,0,-0.16195075049891333,0,1.9142714822748512,0,1.830663330879188,0,0,0
BSB,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,right_only,BSB→FCO,0,-0.1835963143367923,0,1.0122609858743499,0,3.22789921434132,1,1,0
CAI,BGY,6.0,0.0,458.0,124.0,0.0,169.0,423.0,0.0,0.0,95.0,0.0,0.0,0.0,1.0,Cairo,Egitto,EGY,Bergamo,2,0.0,0.0,INTERPOL,7.0,7.0,2.0,5.0,0.2857142857142857,0.2857142857142857,1.0,0.4,0.6,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.0,both,CAI→BGY,0,-0.047722214719705836,0,1.2128279614343107,0,3.1168294204427824,1,1,0
CAI,FCO,9.0,27.0,933.0,7.0,7.0,42.0,215.0,5.0,0.0,28.0,0.0,0.0,2.0,6.0,Cairo,Egitto,EGY,Roma,5,0.0,0.0,NO REASON PROVIDED,7.0,8.0,0.0,5.0,0.0,0.0,1.1428571428571428,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,both,CAI→FCO,0,-0.04992479383870713,0,1.052475445748501,0,2.8714109951526807,0,0,0
CAI,MXP,5.0,41.0,907.0,133.0,10.0,146.0,1069.0,6.0,0.0,7.0,0.0,1.0,0.0,5.0,Cairo,Egitto,EGY,Milano,2,0.0,0.0,TSC,6.0,11.0,0.0,5.0,0.0,0.0,1.8333333333333333,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.2,both,CAI→MXP,1,0.00933957386133455,0,1.138030696435899,0,3.2561085852581804,1,2,1
CAN,FCO,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Guangzhou,Cina,CHN,Roma,5,0.0,0.0,MANUALE,5.0,6.0,0.0,3.0,0.0,0.0,1.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,both,CAN→FCO,0,-0.12748847438549626,0,1.3551782580246248,0,2.278009794399808,0,0,0
CAN,MXP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,4.0,4.0,0.0,4.0,0.0,0.0,1.0,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,right_only,CAN→MXP,0,-0.15520421861272116,0,0.9954935747825895,0,2.1058237585675736,0,0,0
CEB,MXP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,2.0,2.0,1.0,1.0,0.5,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,right_only,CEB→MXP,0,-0.1525753142640427,0,1.1246617252925573,0,3.0650540606105423,1,1,0
CGK,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,2.0,1.0,4.0,2.0,4.0,1.0,0.5,4.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,right_only,CGK→FCO,0,-0.03799601934309704,0,1.8624497545301586,0,6.421817862604823,1,1,0
CGK,MXP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,7.0,6.0,5.0,4.0,0.8333333333333334,0.8333333333333334,0.8571428571428571,0.8333333333333334,1.0,0.0,0.0,1.0,0.0,0.0,0.25,0.25,0.5,0.0,right_only,CGK→MXP,0,-0.13750039003629727,0,1.0705875934193547,0,2.685730640586978,0,0,0
CGO,MXP,0.0,0.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,Zhengzhou,Cina,CHN,Milano,2,0.0,0.0,NO REASON PROVIDED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_only,CGO→MXP,0,-0.12374438279332217,1,3.4435103684694526,0,2.804579604618107,0,1,0
CKG,FCO,0.0,0.0,328.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chongqing,Cina,CHN,Roma,5,0.0,0.0,INTERPOL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_only,CKG→FCO,0,-0.1531207512870208,1,2.41078147548017,0,1.830663330879188,0,1,0
CLE,FLR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,right_only,CLE→FLR,0,-0.19955201567589526,0,0.9980773337727344,0,1.830663330879188,0,0,0
CLE,MXP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,4.0,4.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,right_only,CLE→MXP,0,-0.1924203802361905,0,1.4243123345351338,0,1.6540762280917862,0,0,0
CMN,BGY,2.0,49.0,163.0,98.0,1.0,87.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,Casablanca,Marocco,MAR,Bergamo,2,0.0,0.0,NO REASON PROVIDED,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,both,CMN→BGY,0,-0.04546530723235842,0,1.359557693149778,0,3.22789921434132,1,1,0
CMN,BLQ,4.0,44.0,437.0,75.0,1.0,70.0,335.0,3.0,0.0,132.0,0.0,1.0,4.0,6.0,Casablanca,Marocco,MAR,Bologna,8,0.0,0.0,NO REASON PROVIDED,3.0,3.0,2.0,3.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.0,both,CMN→BLQ,1,0.026296191788162337,0,1.2328321665191617,0,3.49001034925192,1,2,1
CMN,CTA,0.0,89.0,121.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Casablanca,Marocco,MAR,Catania,7,0.0,0.0,INTERPOL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_only,CMN→CTA,0,-0.10992682809810256,0,1.77624905907081,0,3.0597949401683415,1,1,0
CMN,CUF,1.0,0.0,0.0,0.0,1.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,Casablanca,Marocco,MAR,Cuneo,1,0.0,0.0,SDI,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,both,CMN→CUF,0,-0.10805458502827492,0,1.4184692256128923,0,2.5771076642544473,0,0,0
CMN,FCO,4.0,66.0,140.0,89.0,2.0,0.0,255.0,2.0,0.0,49.0,0.0,0.0,3.0,2.0,Casablanca,Marocco,MAR,Roma,5,0.0,0.0,INTERPOL,6.0,6.0,1.0,3.0,0.16666666666666666,0.16666666666666666,1.0,0.25,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,both,CMN→FCO,0,-0.04270449013245481,0,1.2091444679640777,0,2.960573109963418,0,0,0
CMN,MXP,4.0,19.0,462.0,47.0,4.0,0.0,508.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,Casablanca,Marocco,MAR,Milano,2,0.0,0.0,NO REASON PROVIDED,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,CMN→MXP,0,-0.09737839730644376,0,1.069622437079652,0,1.9800869001026014,0,0,0
CMN,NAP,1.0,0.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Casablanca,Marocco,MAR,Napoli,6,0.0,0.0,INTERPOL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_only,CMN→NAP,0,-0.15608931668675213,0,1.740771799926686,0,1.830663330879188,0,0,0
CMN,PSA,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,Casablanca,Marocco,MAR,Pisa,8,0.0,0.0,NO REASON PROVIDED,3.0,3.0,1.0,2.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,both,CMN→PSA,0,-0.10663692299272104,0,1.3910411400756852,0,2.685730640586978,0,0,0
CMN,TRN,1.0,49.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Casablanca,Marocco,MAR,Torino,1,0.0,0.0,NSIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_only,CMN→TRN,0,-0.1172342554331876,1,2.601922631375906,0,2.591402952307164,0,1,0
CMN,VCE,0.0,27.0,0.0,52.0,2.0,147.0,155.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,Casablanca,Marocco,MAR,Venezia,4,1.0,0.0,NO REASON PROVIDED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_only,CMN→VCE,0,-0.027068618769909403,0,1.8023926330415658,0,4.341238634944471,1,1,0
CUN,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Cancun,Messico,MEX,Roma,5,0.0,0.0,SDI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_only,CUN→FCO,0,-0.1664454378695855,1,3.2759525479209826,0,2.278009794399808,0,1,0
CUN,MXP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Cancun,Messico,MEX,Milano,2,0.0,0.0,NSIS,3.0,3.0,1.0,3.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,both,CUN→MXP,0,-0.1830369142785252,1,2.2709015340062635,0,1.385259616209019,0,1,0
CVG,MXP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,right_only,CVG→MXP,0,-0.20999168971614496,0,0.9981934632717635,0,0.8066728414995614,0,0,0
DAR,BLQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,right_only,DAR→BLQ,0,-0.15539737788494384,0,1.042124660472632,0,2.252604304247053,0,0,0
DAR,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,2.0,1.0,3.0,2.0,3.0,1.0,0.5,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,right_only,DAR→FCO,0,-0.13684693135063186,0,1.152642586681308,0,4.293634595889349,1,1,0
DAR,MXP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,2.0,2.0,1.0,2.0,0.5,0.5,1.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,right_only,DAR→MXP,0,-0.14169474701185242,0,1.2464108033812307,0,2.5636117365672475,0,0,0
DEL,FCO,5.0,17.0,487.0,22.0,1.0,14.0,288.0,3.0,0.0,52.0,0.0,0.0,0.0,2.0,New Delhi,India,IND,Roma,5,0.0,0.0,NO REASON PROVIDED,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,both,DEL→FCO,0,-0.03706873562037161,0,1.1285824072014954,0,2.6438470888654266,0,0,0
DEL,MXP,0.0,27.0,264.0,0.0,0.0,0.0,0.0,1.0,0.0,46.0,0.0,0.0,0.0,1.0,New Delhi,India,IND,Milano,2,0.0,0.0,INTERPOL,3.0,3.0,1.0,3.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,both,DEL→MXP,0,-0.08491394952793169,0,1.4934911319098405,0,2.9676330128610218,0,0,0
DEL,VCE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,right_only,DEL→VCE,0,-0.20999168971614496,0,0.9981934632717635,0,0.8066728414995614,0,0,0
DFW,BLQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,right_only,DFW→BLQ,0,-0.19062186215143417,0,0.9962706254183222,0,2.5771076642544473,0,0,0
DFW,FCO,3.0,0.0,0.0,0.0,2.0,5.0,132.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Dallas-Fort Worth,Stati Uniti,USA,Roma,5,0.0,0.0,SDI,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,DFW→FCO,0,-0.14071637859382047,1,2.444996190182871,0,1.463709243465889,0,1,0
DFW,MXP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,right_only,DFW→MXP,0,-0.19062186215143417,0,0.9962706254183222,0,2.5771076642544473,0,0,0
DMM,BLQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,right_only,DMM→BLQ,0,-0.2000315187063132,0,2.2243849231954442,0,1.830663330879188,0,0,0
DMM,FCO,0.0,0.0,322.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Dammam,Arabia Saudita,SAU,Roma,5,0.0,0.0,NSIS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,both,DMM→FCO,0,-0.0427981434169199,0,1.243203896671025,0,3.9673363010005116,1,1,0
DOH,FCO,4.0,52.0,904.0,23.0,10.0,65.0,581.0,1.0,0.0,44.0,0.0,0.0,0.0,7.0,Doha,Qatar,QAT,Roma,5,1.0,0.0,NSIS,3.0,3.0,1.0,3.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,1.0,both,DOH→FCO,1,0.03740893109436039,0,1.3753881550414375,0,4.341238634944471,1,2,1
DOH,MXP,6.0,43.0,1566.0,146.0,6.0,102.0,1527.0,7.0,0.0,63.0,0.0,0.0,0.0,5.0,Doha,Qatar,QAT,Milano,2,1.0,1.0,MANUALE,6.0,6.0,6.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.5,0.0,0.0,both,DOH→MXP,1,0.07448437752197967,0,1.5408790262864873,1,6.985872009648401,1,3,1
DPS,BLQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,4.0,6.0,0.0,1.0,0.0,0.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,right_only,DPS→BLQ,0,-0.1951029846399242,0,1.0238583420684193,0,1.1644729368851396,0,0,0
DPS,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,3.0,2.0,0.0,3.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.5,right_only,DPS→FCO,0,-0.16390915876003737,0,1.4273832948102778,0,1.6540762280917862,0,0,0
DPS,MXP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,3.0,3.0,1.0,3.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,right_only,DPS→MXP,0,-0.15345751133979313,0,1.871333551167756,0,2.5636117365672475,0,0,0
